wgp_loss, disc_real, disc_fake, gp
-1.568543, -1.088931, -0.526652, 0.047040
-1.886971, -1.782267, -0.140293, 0.035590
-1.574012, -2.805233, 1.040989, 0.190232
-1.760650, -2.155488, 0.355031, 0.039807
-1.712418, -2.136891, 0.312372, 0.112101
-1.833247, -1.994453, 0.044951, 0.116255
-1.558262, -0.832678, -0.744860, 0.019276
-1.548692, -0.662270, -1.078380, 0.191958
-1.711657, -2.558584, 0.770368, 0.076559
-1.658777, -2.313828, 0.472814, 0.182237
-1.346526, -0.058634, -1.294330, 0.006438
-1.263496, 0.903758, -2.307444, 0.140190
-1.560568, -1.357114, -0.209342, 0.005887
-1.493051, -3.586127, 1.799297, 0.293780
-1.642709, -1.683343, -0.054223, 0.094857
-1.378914, -1.292421, -0.159337, 0.072844
-1.658212, -1.862732, 0.200927, 0.003593
-1.872596, -3.245944, 1.161687, 0.211660
-1.824530, -3.483121, 1.564331, 0.094259
-1.685394, -3.111423, 1.394846, 0.031183
-1.555414, -3.042023, 1.365249, 0.121360
-1.469242, -3.716684, 1.934731, 0.312712
-1.361327, -1.848346, 0.478152, 0.008868
-1.790790, -1.458778, -0.332042, 0.000030
-1.488298, -1.654880, -0.154435, 0.321016
-1.526240, -2.505172, 0.944894, 0.034038
-1.665303, -2.779992, 1.091494, 0.023196
-1.682439, -2.309855, 0.517937, 0.109479
-1.745647, -2.154073, 0.214186, 0.194240
-1.802491, -1.404245, -0.410408, 0.012163
-1.534468, -2.192149, 0.448228, 0.209454
-1.734634, -2.182803, 0.426046, 0.022123
-1.354973, -2.412584, 0.830059, 0.227552
-1.576356, -1.091838, -0.497195, 0.012677
-1.637408, -0.773959, -0.915817, 0.052368
-1.829406, -1.616452, -0.303985, 0.091031
-1.494004, -1.180286, -0.368139, 0.054422
-1.626236, -2.594145, 0.841243, 0.126665
-1.572346, -1.611866, -0.012494, 0.052014
-1.760635, -1.080027, -0.735322, 0.054714
-1.557873, -1.706175, 0.042241, 0.106061
-1.460413, -2.191419, 0.631614, 0.099393
-1.449969, -2.002443, 0.524890, 0.027585
-1.718086, -1.784579, 0.021737, 0.044756
-1.642915, -2.301986, 0.441166, 0.217905
-1.663435, -1.315391, -0.373540, 0.025496
-1.714427, -0.925282, -0.882680, 0.093535
-1.460388, -1.801363, 0.286696, 0.054280
-1.558881, -1.079911, -0.555322, 0.076352
-1.671361, -0.804635, -1.021669, 0.154943
-1.674399, -1.213408, -0.488025, 0.027034
-1.539674, -1.367828, -0.221916, 0.050071
-1.613323, -2.275421, 0.518040, 0.144058
-1.744532, -1.328821, -0.502421, 0.086711
-1.726474, -2.941015, 1.144151, 0.070390
-1.269621, -3.613111, 2.199639, 0.143850
-1.606505, -1.009411, -0.616266, 0.019172
-1.776034, -0.635266, -1.366788, 0.226020
-1.640301, -0.578210, -1.096831, 0.034739
-1.627185, -1.066390, -0.578200, 0.017405
-1.380226, -1.134705, -0.488512, 0.242990
-1.493986, -1.748078, 0.186846, 0.067246
-1.665983, -1.314372, -0.352647, 0.001036
-1.483165, -0.505718, -1.438729, 0.461282
-1.637817, -1.573103, -0.066067, 0.001354
-1.526895, -2.568262, 0.930609, 0.110757
-1.828825, -2.064224, 0.169762, 0.065637
-1.421869, -0.983083, -0.456389, 0.017602
-1.570735, -0.868261, -0.815522, 0.113049
-1.697130, -2.076643, 0.265544, 0.113969
-1.575222, -2.103381, 0.417395, 0.110764
-1.654891, -0.829129, -0.846831, 0.021068
-1.506346, 0.033464, -1.705658, 0.165848
-1.821298, -1.161100, -0.678912, 0.018713
-1.478861, -1.199089, -0.545762, 0.265990
-1.596552, 0.423034, -2.040159, 0.020573
-1.507879, 0.139695, -1.688827, 0.041252
-1.588262, -0.041478, -1.681673, 0.134889
-1.813040, -1.915099, 0.098477, 0.003582
-1.496672, -2.226261, 0.497167, 0.232422
-1.741726, -1.063338, -0.691686, 0.013298
-1.626709, -1.293928, -0.388000, 0.055218
-1.502427, -2.265544, 0.518457, 0.244660
-1.903503, -2.099011, 0.149755, 0.045753
-1.459144, -1.799170, 0.125941, 0.214085
-1.186058, -0.548104, -0.638362, 0.000408
-1.519368, -0.495041, -1.057992, 0.033665
-1.920488, -1.071531, -1.016820, 0.167863
-1.806307, -1.540781, -0.380134, 0.114608
-1.827562, -0.581176, -1.261903, 0.015516
-1.312326, -0.576984, -0.943862, 0.208520
-1.688122, -1.895471, 0.154856, 0.052493
-1.551515, -1.690568, 0.067938, 0.071116
-1.693167, -1.690031, -0.041908, 0.038772
-1.598363, -0.938223, -0.775698, 0.115558
-1.683270, -1.103006, -0.632932, 0.052667
-1.587931, -2.439300, 0.720887, 0.130481
-1.539562, -1.652269, 0.096789, 0.015918
-1.453861, -2.382449, 0.704710, 0.223877
-1.624969, -2.175438, 0.545048, 0.005422
-1.435970, -2.513825, 0.738756, 0.339100
-1.577187, -0.309684, -1.269032, 0.001528
-1.429432, -0.409393, -1.075758, 0.055719
-1.425319, -2.312450, 0.740570, 0.146561
-1.648510, -2.588540, 0.882166, 0.057865
-1.591303, -2.744080, 1.067011, 0.085765
-1.740637, -1.345767, -0.538491, 0.143621
-1.922133, -1.382383, -0.575492, 0.035742
-1.612790, -1.496380, -0.224981, 0.108571
-1.774329, -1.515739, -0.301262, 0.042672
-1.700328, -2.220486, 0.424728, 0.095431
-1.602533, -3.185935, 1.379992, 0.203410
-1.579217, -2.621366, 1.015301, 0.026848
-1.741673, -2.346144, 0.491730, 0.112741
-1.719005, -0.931286, -0.819867, 0.032149
-1.490856, -1.156625, -0.436085, 0.101854
-1.424260, -2.265967, 0.617563, 0.224143
-1.453020, -1.848971, 0.390563, 0.005387
-1.556750, -1.970797, 0.385229, 0.028819
-1.841048, -1.160942, -0.773368, 0.093262
-1.459908, -1.392552, -0.147714, 0.080358
-1.503372, -2.258405, 0.631252, 0.123781
-1.648737, -1.320467, -0.355291, 0.027021
-1.748966, -1.344705, -0.526330, 0.122068
-1.633640, -0.739819, -0.938050, 0.044229
-1.354968, -1.600524, 0.179942, 0.065614
-1.500496, -1.961749, 0.417858, 0.043396
-1.508286, -1.647839, -0.278797, 0.418351
-1.504937, 0.754417, -2.266029, 0.006675
-1.305337, 2.363564, -3.979142, 0.310242
-1.385230, -1.950809, 0.562472, 0.003106
-1.543515, -3.504121, 1.844992, 0.115614
-1.758119, -2.260234, 0.497084, 0.005032
-1.452989, -1.668752, 0.129969, 0.085794
-1.912803, -1.781008, -0.347720, 0.215925
-1.506712, -1.013045, -0.517680, 0.024013
-1.574291, -1.223018, -0.386717, 0.035444
-1.685383, -2.106761, 0.330311, 0.091068
-1.547342, -1.329734, -0.422552, 0.204944
-1.732396, -0.478129, -1.254273, 0.000007
-1.295701, -0.191899, -1.374354, 0.270552
-1.537971, -1.766381, 0.216699, 0.011710
-1.821394, -3.156804, 1.259757, 0.075653
-1.756700, -2.155207, 0.368657, 0.029851
-1.720742, -2.038812, 0.134799, 0.183272
-1.612967, -2.245391, 0.440968, 0.191456
-1.579708, -1.456191, -0.123761, 0.000244
-1.463529, -1.666507, 0.145897, 0.057081
-1.903058, -1.734324, -0.282712, 0.113979
-1.565310, -2.597739, 0.554745, 0.477684
-1.581897, -1.296205, -0.289949, 0.004257
-1.551442, -0.717669, -0.842714, 0.008940
-1.516931, -0.859901, -0.911004, 0.253973
-1.766510, -1.920057, 0.019796, 0.133751
-1.686846, -2.004713, 0.209571, 0.108296
-1.645567, -1.883067, 0.205529, 0.031972
-1.261390, -1.726137, 0.380627, 0.084120
-1.611315, -0.452430, -1.183829, 0.024944
-1.449148, -0.964283, -0.563197, 0.078331
-1.504096, -1.253885, -0.345288, 0.095077
-1.676556, -1.895692, 0.177404, 0.041733
-1.579096, -2.252282, 0.522493, 0.150693
-1.721689, -1.905359, 0.155839, 0.027832
-1.516538, -2.404181, 0.731872, 0.155771
-1.740107, -2.057564, 0.283069, 0.034388
-1.564022, -1.006390, -0.607488, 0.049856
-1.733632, -2.122108, 0.324575, 0.063901
-1.799211, -3.181343, 1.124907, 0.257225
-1.620920, -1.197563, -0.436507, 0.013150
-1.242087, -1.023697, -0.274293, 0.055903
-1.436538, -2.093596, 0.589054, 0.068004
-1.519324, -0.995432, -0.622315, 0.098423
-1.710301, -1.329598, -0.440863, 0.060161
-1.574723, -1.188722, -0.428129, 0.042128
-1.461470, -1.106969, -0.489155, 0.134654
-1.662239, -1.753120, 0.055596, 0.035285
-1.378299, -2.099594, 0.487841, 0.233454
-1.561738, -1.529467, -0.032717, 0.000446
-1.411306, -1.235243, -0.321368, 0.145305
-1.549698, -2.521715, 0.935945, 0.036071
-1.493913, -2.904620, 1.284310, 0.126397
-1.720645, -0.854418, -0.910590, 0.044362
-1.755483, -0.677058, -1.178915, 0.100490
-1.896888, -2.315401, 0.305178, 0.113335
-1.607102, -2.170062, 0.159749, 0.403210
-1.660630, -0.250313, -1.412606, 0.002289
-1.686444, 0.575219, -2.343737, 0.082074
-1.522441, -1.058568, -0.507736, 0.043862
-1.703178, -3.018919, 1.174818, 0.140922
-1.724096, -2.981319, 1.199031, 0.058192
-1.638232, -2.095026, 0.435267, 0.021527
-1.469283, -2.013566, 0.341242, 0.203040
-1.488417, -1.825407, 0.312554, 0.024436
-1.573530, -1.320555, -0.316263, 0.063288
-1.622374, -1.735098, 0.009077, 0.103646
-1.302992, -1.604970, 0.247456, 0.054522
-1.746203, -2.566634, 0.714544, 0.105886
-1.440574, -2.511726, 1.007378, 0.063774
-1.783590, -2.105674, 0.274577, 0.047507
-1.427954, -1.479463, -0.183470, 0.234979
-1.523573, -0.458564, -1.067465, 0.002456
-1.536307, -0.165441, -1.539538, 0.168673
-1.401818, -1.563063, 0.115904, 0.045341
-1.843528, -2.316497, 0.417705, 0.055263
-1.571760, -2.311036, 0.580783, 0.158494
-1.579882, -1.047234, -0.540894, 0.008245
-1.596459, -1.777127, 0.026956, 0.153712
-1.670432, -2.286087, 0.599650, 0.016004
-1.571648, -2.647623, 0.929877, 0.146097
-1.828342, -2.257092, 0.381626, 0.047124
-1.653216, -2.340703, 0.393585, 0.293903
-1.735222, -3.153553, 1.416877, 0.001454
-1.677504, -4.483433, 2.637714, 0.168214
-1.761192, -2.591681, 0.819954, 0.010535
-1.627979, -2.178400, 0.481045, 0.069375
-1.681102, -3.443287, 1.423774, 0.338411
-1.272438, -1.384162, 0.111443, 0.000280
-1.546850, -1.667648, 0.059351, 0.061447
-1.759927, -1.853493, 0.044605, 0.048961
-1.675784, -1.832004, -0.048792, 0.205011
-1.614429, -1.663527, 0.012349, 0.036750
-1.536873, -1.024324, -0.684329, 0.171781
-1.807263, -0.379152, -1.454807, 0.026696
-1.744302, 0.170431, -2.018030, 0.103297
-1.678784, -1.280729, -0.447389, 0.049334
-1.327849, -2.286055, 0.747023, 0.211183
-1.624152, -1.636552, -0.019640, 0.032041
-1.652369, -1.247270, -0.421375, 0.016275
-1.521393, -1.273193, -0.424633, 0.176433
-1.773467, -1.413967, -0.429606, 0.070106
-1.516376, -2.107671, 0.505495, 0.085799
-1.698570, -1.417473, -0.331745, 0.050649
-1.601220, -0.404814, -1.258089, 0.061682
-1.608878, -1.096466, -0.652981, 0.140570
-1.619854, -1.675274, 0.009475, 0.045945
-1.438212, -1.360614, -0.126385, 0.048788
-1.599812, -0.253187, -1.448641, 0.102015
-1.681347, -0.741396, -1.007571, 0.067620
-1.494057, -1.795937, 0.237727, 0.064153
-1.572140, -1.630227, -0.037273, 0.095360
-1.341679, -1.358125, -0.028379, 0.044826
-1.514741, -1.850472, 0.260149, 0.075581
-1.625436, -0.213760, -1.475292, 0.063617
-1.678066, -0.768043, -0.941036, 0.031012
-1.590397, -2.590075, 0.751775, 0.247903
-1.579327, -1.567535, -0.011820, 0.000028
-1.709888, -0.968956, -0.967582, 0.226649
-1.766250, -1.957276, 0.078329, 0.112697
-1.450604, -0.450421, -1.010561, 0.010378
-1.328234, 0.263453, -1.656020, 0.064333
-1.234896, -1.735908, 0.312393, 0.188618
-1.409499, -1.808858, 0.399358, 0.000001
-1.580598, -2.597950, 0.435026, 0.582326
-2.009978, -0.238523, -1.786887, 0.015432
-1.874230, 1.077459, -3.030922, 0.079232
-1.243477, 0.401936, -1.717315, 0.071902
-1.725415, 0.302418, -2.045101, 0.017268
-1.473064, 0.154927, -1.689368, 0.061377
-1.619284, -1.770586, 0.097471, 0.053832
-1.592427, -2.171161, 0.476245, 0.102489
-1.399151, -1.501253, 0.007957, 0.094146
-1.794685, -1.584749, -0.252024, 0.042089
-1.602116, -1.357151, -0.450567, 0.205601
-1.617193, -1.589060, -0.060328, 0.032195
-1.643012, -2.200793, 0.535638, 0.022143
-1.523431, -2.816079, 1.096841, 0.195807
-1.638353, -2.541781, 0.793825, 0.109603
-1.516377, -1.644969, 0.124297, 0.004295
-1.613477, -2.003057, 0.078216, 0.311363
-1.453637, -2.649732, 1.145476, 0.050619
-1.352322, -2.297072, 0.875847, 0.068902
-1.588069, -1.658957, 0.068778, 0.002109
-1.700845, -0.644802, -1.232056, 0.176013
-1.663002, -1.097618, -0.651657, 0.086273
-1.618579, -1.308348, -0.350793, 0.040563
-1.372076, -1.592281, 0.146918, 0.073287
-1.765042, -2.194811, 0.348856, 0.080913
-1.699347, -2.534919, 0.524757, 0.310815
-1.594111, -0.509256, -1.104143, 0.019288
-1.720909, 0.400860, -2.209766, 0.087997
-1.511982, -0.008788, -1.905988, 0.402795
-1.609902, -1.378187, -0.239208, 0.007493
-1.770741, -2.353058, 0.483560, 0.098756
-1.492225, -0.740577, -0.857215, 0.105568
-1.701226, -0.528007, -1.211267, 0.038048
-1.602542, -1.293426, -0.401016, 0.091900
-1.631134, -1.803253, 0.108413, 0.063707
-1.529512, -1.291101, -0.368678, 0.130267
-1.755903, -2.199924, 0.416100, 0.027921
-1.454981, -2.782367, 0.686133, 0.641253
-1.335203, 0.341277, -1.700023, 0.023543
-1.168664, 1.713062, -3.173657, 0.291932
-1.457885, -1.306489, -0.152023, 0.000627
-1.516563, -2.845917, 1.303869, 0.025485
-1.701678, -3.311240, 1.547570, 0.061991
-1.313981, -2.819596, 1.362465, 0.143150
-1.529568, -1.515977, -0.032933, 0.019342
-1.469527, -1.114910, -0.427341, 0.072725
-1.753117, -2.754054, 0.840280, 0.160656
-1.651711, -2.703287, 1.017431, 0.034145
-1.543063, -2.821990, 1.251210, 0.027717
-1.662914, -2.266764, 0.423467, 0.180383
-1.809549, -0.535207, -1.286273, 0.011931
-1.704078, -0.165810, -1.744078, 0.205811
-1.814911, -1.254029, -0.565656, 0.004773
-1.478912, -2.246523, 0.469322, 0.298290
-1.435917, -0.915551, -0.555054, 0.034687
-1.682120, -1.486785, -0.205912, 0.010577
-1.635829, -1.256642, -0.434955, 0.055768
-1.829860, -1.311327, -0.797898, 0.279365
-1.737106, -1.443737, -0.307124, 0.013755
-1.923380, -1.900389, -0.107250, 0.084260
-1.562818, -1.487946, -0.242667, 0.167796
-1.760775, -1.649267, -0.128514, 0.017006
-1.596089, -2.031438, 0.322884, 0.112466
-1.467426, -0.918664, -0.670983, 0.122221
-1.605536, -0.950898, -0.664509, 0.009872
-1.720302, -2.340611, 0.371153, 0.249155
-1.655936, -0.673533, -0.991118, 0.008715
-1.941706, -0.556328, -1.532016, 0.146638
-1.336749, -0.931487, -0.465212, 0.059950
-1.637985, -1.476480, -0.217588, 0.056084
-1.303007, -3.778744, 2.082788, 0.392949
-1.643068, -1.309608, -0.340874, 0.007414
-1.528100, -0.262047, -1.416916, 0.150863
-1.564794, -0.989349, -0.592393, 0.016948
-1.508884, -1.106405, -0.448873, 0.046394
-1.972354, -1.680981, -0.488118, 0.196746
-1.411904, -1.435286, -0.049158, 0.072539
-1.673290, -1.477403, -0.248367, 0.052480
-1.511209, -2.027970, 0.452038, 0.064723
-1.694693, -1.494442, -0.217548, 0.017297
-1.346588, -1.431524, -0.016944, 0.101880
-1.652929, -1.753302, 0.000478, 0.099895
-1.647732, -2.566283, 0.752086, 0.166465
-1.494533, -1.839537, 0.343759, 0.001246
-1.691517, -1.422344, -0.312607, 0.043434
-1.536453, -2.168921, 0.384451, 0.248017
-1.668476, -2.502208, 0.786361, 0.047371
-1.532472, -1.991219, 0.288229, 0.170518
-1.387694, -0.880784, -0.538647, 0.031736
-1.437923, -0.104788, -1.353283, 0.020149
-1.616207, -0.418450, -1.332419, 0.134661
-1.569392, -2.700700, 1.068780, 0.062528
-1.386471, -2.747950, 1.256825, 0.104654
-1.641191, -1.861027, 0.203292, 0.016544
-1.665262, -0.886682, -0.822474, 0.043895
-1.486130, -1.566618, -0.113079, 0.193567
-1.715203, -2.252900, 0.480125, 0.057572
-1.724625, -2.028119, 0.282025, 0.021469
-1.368068, -2.273443, 0.607484, 0.297891
-1.544648, -1.824270, 0.268410, 0.011212
-1.740578, -3.067940, 1.223061, 0.104301
-1.692295, -2.165121, 0.403237, 0.069588
-1.788427, -1.540724, -0.352797, 0.105095
-1.416704, -2.191849, 0.652132, 0.123013
-1.504154, -1.748472, 0.197489, 0.046830
-1.712258, -0.276432, -1.582050, 0.146223
-1.572960, 0.518625, -2.097959, 0.006373
-1.505173, 1.107346, -2.810319, 0.197801
-1.511029, -1.231407, -0.295244, 0.015621
-1.587748, -2.644558, 0.930501, 0.126309
-1.881023, -1.283390, -0.602208, 0.004575
-1.162661, -0.857309, -0.507442, 0.202090
-1.617153, -0.807722, -0.817502, 0.008072
-1.360130, -1.120011, -0.360312, 0.120194
-1.599740, -1.803601, 0.157858, 0.046002
-1.638109, -1.463239, -0.238414, 0.063544
-1.517161, -0.960523, -0.661174, 0.104536
-1.666825, -0.805909, -0.898262, 0.037346
-1.539952, -1.340847, -0.302316, 0.103210
-1.487888, -1.331584, -0.195288, 0.038984
-1.522627, -1.711795, 0.059673, 0.129495
-1.506941, -1.820032, 0.309675, 0.003416
-1.731133, -1.972849, 0.093385, 0.148332
-1.657282, -2.132915, 0.402509, 0.073124
-1.521937, -1.888542, 0.261286, 0.105320
-1.452649, -2.798469, 1.288507, 0.057314
-1.586367, -1.663232, 0.066093, 0.010772
-1.064027, -2.230326, 0.499534, 0.666765
-1.292384, 0.146703, -1.446405, 0.007318
-0.766018, 1.203973, -2.674253, 0.704262
-1.379717, -2.478387, 1.081939, 0.016732
-1.104540, -4.838243, 3.559751, 0.173952
-1.324382, -3.232348, 1.868243, 0.039724
-1.373324, -3.429876, 2.047921, 0.008631
-1.579533, -3.355920, 1.715047, 0.061340
-1.644814, -3.008155, 1.281827, 0.081514
-1.795413, -2.370489, 0.495277, 0.079800
-1.733554, -2.504808, 0.649109, 0.122145
-1.550789, -2.476308, 0.841038, 0.084481
-1.508767, -2.252473, 0.734850, 0.008856
-1.595756, -2.416533, 0.708187, 0.112590
-1.599664, -1.286172, -0.365517, 0.052025
-1.533973, -0.559305, -1.029197, 0.054529
-1.427862, -0.250038, -1.305889, 0.128065
-1.575396, -0.757354, -0.835290, 0.017248
-1.593440, -1.198643, -0.447967, 0.053170
-1.543331, -1.591935, -0.114162, 0.162766
-1.619668, -0.843347, -0.784752, 0.008431
-1.529486, -1.139436, -0.559394, 0.169343
-1.608998, -1.525220, -0.122656, 0.038878
-1.584534, -1.590031, -0.023581, 0.029078
-1.801337, -1.698254, -0.222528, 0.119445
-1.750043, -1.481889, -0.413778, 0.145624
-1.508356, -2.522377, 0.921180, 0.092841
-1.484628, -2.055529, 0.570469, 0.000432
-1.539656, -2.804240, 1.107318, 0.157266
-1.502372, -1.764046, 0.117870, 0.143803
-1.557568, -1.003683, -0.564054, 0.010170
-1.738118, -2.142250, 0.268141, 0.135990
-1.470844, -1.042002, -0.447907, 0.019064
-1.786632, -0.468900, -1.420065, 0.102333
-1.613157, -1.585367, -0.109898, 0.082108
-1.679487, -1.160548, -0.584049, 0.065110
-1.461546, -1.687581, 0.117337, 0.108697
-1.670418, -1.047928, -0.650279, 0.027790
-1.856077, -0.598423, -1.356297, 0.098643
-1.679716, -1.216719, -0.531414, 0.068416
-1.633873, -1.513865, -0.301179, 0.181170
-1.593921, -0.253083, -1.427068, 0.086230
-1.551786, -0.403254, -1.176581, 0.028049
-1.794409, -1.388275, -0.424252, 0.018118
-1.735543, -1.726967, -0.281053, 0.272476
-1.659022, -0.905631, -0.834305, 0.080913
-1.629563, -0.933618, -0.725759, 0.029814
-1.473472, -2.456551, 0.817323, 0.165756
-1.533727, -1.902872, 0.362167, 0.006978
-1.734229, -1.487124, -0.321963, 0.074858
-1.560714, -2.131353, 0.414992, 0.155647
-1.092772, -1.546191, 0.398593, 0.054827
-1.641895, -0.405796, -1.236298, 0.000199
-1.059168, 0.188671, -1.762699, 0.514860
-1.685806, -3.451766, 1.749316, 0.016643
-1.603518, -4.491879, 2.704300, 0.184061
-1.534770, -2.110852, 0.507789, 0.068292
-1.629315, -2.027830, 0.366447, 0.032068
-1.466018, -2.573682, 0.704396, 0.403268
-1.825017, -1.895944, -0.042740, 0.113666
-1.617611, -1.096518, -0.547033, 0.025940
-1.642687, -1.477620, -0.190172, 0.025104
-1.490503, -1.802895, 0.177422, 0.134970
-1.832657, -2.122278, 0.212169, 0.077452
-1.604333, -2.186423, 0.493760, 0.088329
-1.486496, -2.453772, 0.857764, 0.109512
-1.707429, -1.921867, 0.199879, 0.014559
-1.454338, -1.135498, -0.364379, 0.045540
-1.759784, -1.311303, -0.552407, 0.103926
-1.718731, -2.281342, 0.360421, 0.202190
-1.785859, -1.458390, -0.349235, 0.021767
-1.522329, -0.919893, -0.696504, 0.094068
-1.629225, -1.217112, -0.484880, 0.072767
-1.459273, -1.269138, -0.307437, 0.117302
-1.902936, -1.326497, -0.616463, 0.040025
-1.875717, -1.439462, -0.478520, 0.042265
-1.553193, -2.169649, 0.224943, 0.391513
-1.356374, 0.428827, -1.785210, 0.000009
-1.624878, 0.265113, -2.003359, 0.113367
-1.548236, -1.425147, -0.154703, 0.031614
-1.632409, -2.329225, 0.652098, 0.044718
-1.371820, -2.436506, 0.816080, 0.248606
-1.359931, -0.708714, -0.652705, 0.001487
-1.663678, -1.104299, -0.592736, 0.033357
-1.652606, -1.616703, -0.183711, 0.147808
-1.674310, -1.715748, -0.046111, 0.087548
-1.715768, -2.169180, 0.401388, 0.052024
-1.596053, -1.640589, -0.038044, 0.082579
-1.459549, -1.932463, 0.270100, 0.202814
-1.515377, -1.976687, 0.457204, 0.004106
-1.534761, -1.975422, 0.324766, 0.115896
-1.464751, -1.769544, 0.133383, 0.171410
-1.673487, -0.308619, -1.367474, 0.002606
-1.497951, 0.736652, -2.468683, 0.234081
-1.530355, -2.066913, 0.508301, 0.028257
-1.656767, -3.770009, 2.012012, 0.101230
-1.524131, -2.659732, 1.112165, 0.023436
-1.681312, -1.480510, -0.248760, 0.047958
-1.499779, -1.317825, -0.359211, 0.177258
-1.738254, -1.859748, 0.103830, 0.017664
-1.541117, -1.465108, -0.153481, 0.077473
-0.954239, -1.765022, 0.609662, 0.201121
-1.225711, -1.170235, -0.060660, 0.005185
-1.285902, -0.858219, -0.563806, 0.136123
-1.523799, -0.550261, -0.998485, 0.024947
-1.620161, -0.237596, -1.478533, 0.095968
-1.568756, -1.204189, -0.412858, 0.048291
-1.607718, -1.191819, -0.552909, 0.137009
-1.647112, -0.500364, -1.160324, 0.013577
-1.822720, -0.787309, -1.137467, 0.102056
-1.798065, -0.932354, -1.032680, 0.166970
-1.811108, -1.202919, -0.661035, 0.052846
-1.796504, -0.237781, -1.673757, 0.115035
-1.632219, 0.142645, -1.821570, 0.046706
-1.533946, -0.459715, -1.187602, 0.113370
-1.622853, -0.417287, -1.254312, 0.048746
-1.393393, 0.126035, -1.616560, 0.097131
-1.369453, -0.912544, -0.463486, 0.006578
-1.812437, -1.188661, -0.780448, 0.156673
-1.735821, -0.679439, -1.114886, 0.058504
-1.571138, -0.894222, -0.794375, 0.117459
-1.543443, -2.294758, 0.736640, 0.014676
-1.621125, -2.000816, 0.272135, 0.107556
-1.690446, -1.113327, -0.719585, 0.142465
